Gene4077	SLC5A7
Gene4078	SLC6A1
Gene4079	SLC6A12
Gene4080	SLC6A17
Gene4081	SLC6A2
Gene4082	SLC6A3
Gene4083	SLC6A4
Gene4084	SLC6A5
Gene4085	SLC6A9
Gene4086	SLC7A11
Gene4087	SLC7A5
Gene4088	SLC7A7
Gene4089	SLC9A1
Gene4090	SLC9A3
Gene4091	SLC9A3R1
Gene4092	SLC9A3R2
Gene4093	SLCO1B1
Gene4094	SLCO1B3
Gene4095	SLCO1C1
Gene4096	SLCO2B1
Gene4097	SLFN11
Gene4098	SLFN5
Gene4099	SLIT2
Gene4100	SLIT3
Gene4101	SLITRK1
Gene4102	SLITRK2
Gene4103	SLITRK4
Gene4104	SLITRK5
Gene4105	SLMAP
Gene4106	SMAD1
Gene4107	SMAD2
Gene4108	SMAD3
Gene4109	SMAD4
Gene4110	SMAD7
Gene4111	SMAP2
Gene4112	SMARCA1
Gene4113	SMARCA2
Gene4114	SMARCA4
Gene4115	SMARCA5
Gene4116	SMARCAD1
Gene4117	SMARCAL1
Gene4118	SMARCB1
Gene4119	SMARCC1
Gene4120	SMARCE1
Gene4121	SMC1A
Gene4122	SMC3
Gene4123	SMC4
Gene4124	SMCHD1
Gene4125	SMN1
Gene4126	SMN2
Gene4127	SMO
Gene4128	SMOC1
Gene4129	SMOC2
Gene4130	SMOX
Gene4131	SMPD1
Gene4132	SMPD3
Gene4133	SMPDL3B
Gene4134	SMTN
Gene4135	SMURF1
Gene4136	SMURF2
Gene4137	SMYD3
Gene4138	SNAI1
Gene4139	SNAI2
Gene4140	SNAP23
Gene4141	SNAP25
Gene4142	SNAP47
Gene4143	SNCA
Gene4144	SND1
Gene4145	SNHG1
Gene4146	SNHG11
Gene4147	SNHG15
Gene4148	SNHG17
Gene4149	SNHG8
Gene4150	SNRNP200
Gene4151	SNRPB
Gene4152	SNRPD1
Gene4153	SNRPD3
Gene4154	SNTB2
Gene4155	SNTG2
Gene4156	SNURF
Gene4157	SNX1
Gene4158	SNX10
Gene4159	SNX11
Gene4160	SNX15
Gene4161	SNX16
Gene4162	SNX17
Gene4163	SNX19
Gene4164	SNX27
Gene4165	SNX29
Gene4166	SNX30
Gene4167	SNX33
Gene4168	SNX4
Gene4169	SNX8
Gene4170	SOAT1
Gene4171	SOCS1
Gene4172	SOCS2
Gene4173	SOCS3
Gene4174	SOD1
Gene4175	SOD3
Gene4176	SOHLH2
Gene4177	SORCS1
Gene4178	SORCS2
Gene4179	SORD
Gene4180	SORL1
Gene4181	SORT1
Gene4182	SOS1
Gene4183	SOST
Gene4184	SOSTDC1
Gene4185	SOX1
Gene4186	SOX10
Gene4187	SOX11
Gene4188	SOX14
Gene4189	SOX17
Gene4190	SOX18
Gene4191	SOX2
Gene4192	SOX2-OT
Gene4193	SOX21
Gene4194	SOX30
Gene4195	SOX5
Gene4196	SOX6
Gene4197	SOX8
Gene4198	SOX9
Gene4199	SP1
Gene4200	SP110
Gene4201	SP140
Gene4202	SP3
Gene4203	SP9
Gene4204	SPA17
Gene4205	SPAAR
Gene4206	SPAG1
Gene4207	SPAG17
Gene4208	SPAG5
Gene4209	SPAG6
Gene4210	SPAG8
Gene4211	SPANXB1
Gene4212	SPART
Gene4213	SPATA16
Gene4214	SPATA18
Gene4215	SPATA22
Gene4216	SPATA4
Gene4217	SPATA5
Gene4218	SPATA5L1
Gene4219	SPATA7
Gene4220	SPATS2
Gene4221	SPATS2L
Gene4222	SPDYA
Gene4223	SPECC1
Gene4224	SPECC1L
Gene4225	SPHK1
Gene4226	SPI1
Gene4227	SPIB
Gene4228	SPICE1
Gene4229	SPIN1
Gene4230	SPIN2A
Gene4231	SPIN3
Gene4232	SPINK7
Gene4233	SPN
Gene4234	SPO11
Gene4235	SPOCK1
Gene4236	SPON1
Gene4237	SPON2
Gene4238	SPPL2A
Gene4239	SPRY2
Gene4240	SPRYD7
Gene4241	SPTA1
Gene4242	SPTBN1
Gene4243	SPZ1
Gene4244	SQLE
Gene4245	SQSTM1
Gene4246	SRA1
Gene4247	SRC
Gene4248	SRCAP
Gene4249	SRCIN1
Gene4250	SRD5A1
Gene4251	SRD5A2
Gene4252	SRD5A3
Gene4253	SREBF1
Gene4254	SREBF2
Gene4255	SRF
Gene4256	SRFBP1
Gene4257	SRI
Gene4258	SRPK1
Gene4259	SRPX
Gene4260	SRSF1
Gene4261	SRSF2
Gene4262	SRY
Gene4263	SS18
Gene4264	SSB
Gene4265	SSBP3
Gene4266	SSRP1
Gene4267	SSTR1
Gene4268	SSTR2
Gene4269	SSTR3
Gene4270	SSTR4
Gene4271	SSTR5
Gene4272	SSX1
Gene4273	SSX2
Gene4274	SSX2IP
Gene4275	SSX4
Gene4276	ST14
Gene4277	ST6GAL1
Gene4278	STAB1
Gene4279	STAC3
Gene4280	STAP1
Gene4281	STAR
Gene4282	STAT1
Gene4283	STAT2
Gene4284	STAT3
Gene4285	STAT4
Gene4286	STAT5A
Gene4287	STAT5B
Gene4288	STAT6
Gene4289	STAU1
Gene4290	STAU2
Gene4291	STC2
Gene4292	STEAP1
Gene4293	STEAP4
Gene4294	STH
Gene4295	STIL
Gene4296	STIM1
Gene4297	STIM2
Gene4298	STK11
Gene4299	STK16
Gene4300	STK3
Gene4301	STK31
Gene4302	STK32A
Gene4303	STK32C
Gene4304	STK33
Gene4305	STK35
Gene4306	STK39
Gene4307	STK4
Gene4308	STK40
Gene4309	STMN1
Gene4310	STMN2
Gene4311	STMN3
Gene4312	STOML1
Gene4313	STRIP1
Gene4314	STRIP2
Gene4315	STRN3
Gene4316	STRN4
Gene4317	STS
Gene4318	STUB1
Gene4319	STX11
Gene4320	STX1A
Gene4321	STX7
Gene4322	STXBP4
Gene4323	STXBP5
Gene4324	STYK1
Gene4325	SUGCT
Gene4326	SUGP2
Gene4327	SULF1
Gene4328	SULF2
Gene4329	SULT1A1
Gene4330	SULT2A1
Gene4331	SUMO1
Gene4332	SUMO4
Gene4333	SUPV3L1
Gene4334	SURF6
Gene4335	SUV39H1
Gene4336	SV2C
Gene4337	SVEP1
Gene4338	SVIL
Gene4339	SWT1
Gene4340	SYCP1
Gene4341	SYK
Gene4342	SYNCRIP
Gene4343	SYNGR3
Gene4344	SYNM
Gene4345	SYNPO2
Gene4346	SYNRG
Gene4347	SYP
Gene4348	SYT16
Gene4349	SYTL2
Gene4350	SYVN1
Gene4351	TAB1
Gene4352	TAB2
Gene4353	TAC1
Gene4354	TAC3
Gene4355	TAC4
Gene4356	TACC2
Gene4357	TACR1
Gene4358	TACR2
Gene4359	TACR3
Gene4360	TADA2A
Gene4361	TAF1
Gene4362	TAFA4
Gene4363	TAFA5
Gene4364	TAL1
Gene4365	TAL2
Gene4366	TANGO2
Gene4367	TAP1
Gene4368	TAP2
Gene4369	TARDBP
Gene4370	TAS2R38
Gene4371	TASOR
Gene4372	TASOR2
Gene4373	TBC1D22B
Gene4374	TBC1D30
Gene4375	TBC1D8B
Gene4376	TBCK
Gene4377	TBK1
Gene4378	TBL1Y
Gene4379	TBL2
Gene4380	TBP
Gene4381	TBR1
Gene4382	TBRG4
Gene4383	TBX15
Gene4384	TBX19
Gene4385	TBX2
Gene4386	TBX21
Gene4387	TBX3
Gene4388	TBX4
Gene4389	TBX5
Gene4390	TBXA2R
Gene4391	TBXAS1
Gene4392	TC2N
Gene4393	TCEA3
Gene4394	TCEANC
Gene4395	TCEANC2
Gene4396	TCERG1L
Gene4397	TCF20
Gene4398	TCF21
Gene4399	TCF3
Gene4400	TCF4
Gene4401	TCF7
Gene4402	TCF7L2
Gene4403	TCFL5
Gene4404	TCIM
Gene4405	TCL1A
Gene4406	TCOF1
Gene4407	TCP1
Gene4408	TDGF1
Gene4409	TDO2
Gene4410	TDRD3
Gene4411	TDRD7
Gene4412	TEC
Gene4413	TECPR1
Gene4414	TEDC1
Gene4415	TEFM
Gene4416	TEK
Gene4417	TEKT1
Gene4418	TEKT3
Gene4419	TEKT4
Gene4420	TELO2
Gene4421	TENT5B
Gene4422	TENT5C
Gene4423	TERF1
Gene4424	TERF2
Gene4425	TERT
Gene4426	TES
Gene4427	TESK2
Gene4428	TET1
Gene4429	TET2
Gene4430	TEX11
Gene4431	TEX14
Gene4432	TEX30
Gene4433	TEX35
Gene4434	TFAM
Gene4435	TFAP2A
Gene4436	TFAP2B
Gene4437	TFE3
Gene4438	TFEB
Gene4439	TFPI
Gene4440	TFPI2
Gene4441	TFR2
Gene4442	TFRC
Gene4443	TG
Gene4444	TGFA
Gene4445	TGFB1
Gene4446	TGFB1I1
Gene4447	TGFB2
Gene4448	TGFB3
Gene4449	TGFBR1
Gene4450	TGFBR2
Gene4451	TGFBR3
Gene4452	TGM1
Gene4453	TGM2
Gene4454	TGM3
Gene4455	TGM4
Gene4456	TGM6
Gene4457	TH
Gene4458	THAP11
Gene4459	THAP2
Gene4460	THAP3
Gene4461	THBD
Gene4462	THBS1
Gene4463	THBS2
Gene4464	THEM6
Gene4465	THEMIS
Gene4466	THEMIS2
Gene4467	THPO
Gene4468	THRA
Gene4469	THRB
Gene4470	THUMPD3
Gene4471	THY1
Gene4472	THYN1
Gene4473	TIAM1
Gene4474	TIAM2
Gene4475	TICAM1
Gene4476	TICAM2
Gene4477	TICRR
Gene4478	TIE1
Gene4479	TIGD5
Gene4480	TIGIT
Gene4481	TIMD4
Gene4482	TIMM29
Gene4483	TIMM50
Gene4484	TIMP2
Gene4485	TIMP4
Gene4486	TINAG
Gene4487	TINAGL1
Gene4488	TIPARP
Gene4489	TIRAP
Gene4490	TJP1
Gene4491	TJP2
Gene4492	TK1
Gene4493	TKT
Gene4494	TKTL1
Gene4495	TLE6
Gene4496	TLK1
Gene4497	TLK2
Gene4498	TLR1
Gene4499	TLR10
Gene4500	TLR2
Gene4501	TLR3
Gene4502	TLR4
Gene4503	TLR5
Gene4504	TLR6
Gene4505	TLR7
Gene4506	TLR8
Gene4507	TLR9
Gene4508	TM4SF5
Gene4509	TM6SF2
Gene4510	TM9SF4
Gene4511	TMA16
Gene4512	TMBIM4
Gene4513	TMEFF2
Gene4514	TMEM100
Gene4515	TMEM106B
Gene4516	TMEM109
Gene4517	TMEM119
Gene4518	TMEM120B
Gene4519	TMEM123
Gene4520	TMEM126A
Gene4521	TMEM130
Gene4522	TMEM14C
Gene4523	TMEM164
Gene4524	TMEM173
Gene4525	TMEM185A
Gene4526	TMEM192
Gene4527	TMEM200A
Gene4528	TMEM201
Gene4529	TMEM209
Gene4530	TMEM237
Gene4531	TMEM33
Gene4532	TMEM39A
Gene4533	TMEM43
Gene4534	TMEM45A
Gene4535	TMEM45B
Gene4536	TMEM97
Gene4537	TMEM98
Gene4538	TMEM9B
Gene4539	TMIGD2
Gene4540	TMPO
Gene4541	TMPRSS11E
Gene4542	TMPRSS13
Gene4543	TMPRSS2
Gene4544	TMPRSS6
Gene4545	TMTC3
Gene4546	TMTC4
Gene4547	TMUB2
Gene4548	TMX1
Gene4549	TMX2
Gene4550	TNC
Gene4551	TNF
Gene4552	TNFAIP8
Gene4553	TNFRSF10A
Gene4554	TNFRSF10B
Gene4555	TNFRSF10C
Gene4556	TNFRSF10D
Gene4557	TNFRSF11A
Gene4558	TNFRSF11B
Gene4559	TNFRSF12A
Gene4560	TNFRSF13B
Gene4561	TNFRSF13C
Gene4562	TNFRSF14
Gene4563	TNFRSF17
Gene4564	TNFRSF18
Gene4565	TNFRSF1A
Gene4566	TNFRSF1B
Gene4567	TNFRSF21
Gene4568	TNFRSF6B
Gene4569	TNFRSF8
Gene4570	TNFRSF9
Gene4571	TNFSF10
Gene4572	TNFSF11
Gene4573	TNFSF12
Gene4574	TNFSF13
Gene4575	TNFSF13B
Gene4576	TNFSF14
Gene4577	TNFSF15
Gene4578	TNFSF18
Gene4579	TNFSF4
Gene4580	TNFSF8
Gene4581	TNFSF9
Gene4582	TNIP1
Gene4583	TNK2
Gene4584	TNKS
Gene4585	TNMD
Gene4586	TNNI3
Gene4587	TNNT2
Gene4588	TNPO3
Gene4589	TNR
Gene4590	TNS2
Gene4591	TNXB
Gene4592	TOLLIP
Gene4593	TOM1L2
Gene4594	TOMM34
Gene4595	TOMM40
Gene4596	TONSL
Gene4597	TOP1
Gene4598	TOP1MT
Gene4599	TOP2A
Gene4600	TOP2B
Gene4601	TOP3B
Gene4602	TOPBP1
Gene4603	TOR1A
Gene4604	TOR3A
Gene4605	TOX
Gene4606	TOX2
Gene4607	TOX4
Gene4608	TP53
Gene4609	TP53BP1
Gene4610	TP53BP2
Gene4611	TP63
Gene4612	TP73
Gene4613	TPBG
Gene4614	TPCN1
Gene4615	TPH1
Gene4616	TPH2
Gene4617	TPMT
Gene4618	TPPP
Gene4619	TPPP3
Gene4620	TPTE
Gene4621	TPX2
Gene4622	TRAF1
Gene4623	TRAF2
Gene4624	TRAF3
Gene4625	TRAF3IP2
Gene4626	TRAF3IP3
Gene4627	TRAF4
Gene4628	TRAF5
Gene4629	TRAF6
Gene4630	TRAFD1
Gene4631	TRAP1
Gene4632	TRDC
Gene4633	TREM1
Gene4634	TREM2
Gene4635	TREML2
Gene4636	TREX1
Gene4637	TREX2
Gene4638	TRH
Gene4639	TRHR
Gene4640	TRIB1
Gene4641	TRIB2
Gene4642	TRIB3
Gene4643	TRIM21
Gene4644	TRIM23
Gene4645	TRIM25
Gene4646	TRIM27
Gene4647	TRIM28
Gene4648	TRIM47
Gene4649	TRIM5
Gene4650	TRIM55
Gene4651	TRIM65
Gene4652	TRIM66
Gene4653	TRIM67
Gene4654	TRIP13
Gene4655	TRMT1L
Gene4656	TRMT2A
Gene4657	TRO
Gene4658	TRPA1
Gene4659	TRPC1
Gene4660	TRPC3
Gene4661	TRPC4
Gene4662	TRPC5
Gene4663	TRPC6
Gene4664	TRPC7
Gene4665	TRPM1
Gene4666	TRPM2
Gene4667	TRPM3
Gene4668	TRPM4
Gene4669	TRPM6
Gene4670	TRPM7
Gene4671	TRPM8
Gene4672	TRPS1
Gene4673	TRPV1
Gene4674	TRPV4
Gene4675	TRPV6
Gene4676	TRRAP
Gene4677	TRUB1
Gene4678	TSBP1
Gene4679	TSC1
Gene4680	TSC2
Gene4681	TSG101
Gene4682	TSHR
Gene4683	TSHZ1
Gene4684	TSLP
Gene4685	TSNAXIP1
Gene4686	TSPAN10
Gene4687	TSPAN12
Gene4688	TSPAN13
Gene4689	TSPAN14
Gene4690	TSPAN18
Gene4691	TSPAN3
Gene4692	TSPAN31
Gene4693	TSPAN4
Gene4694	TSPAN7
Gene4695	TSPAN8
Gene4696	TSPAN9
Gene4697	TSPO
Gene4698	TSPOAP1
Gene4699	TSPY1
Gene4700	TSPYL5
Gene4701	TSSC4
Gene4702	TSSK1B
Gene4703	TSSK3
Gene4704	TTC12
Gene4705	TTC23
Gene4706	TTC23L
Gene4707	TTC4
Gene4708	TTC9C
Gene4709	TTI1
Gene4710	TTK
Gene4711	TTPA
Gene4712	TUBA4A
Gene4713	TUBB
Gene4714	TUBB2A
Gene4715	TUBB2B
Gene4716	TUBB3
Gene4717	TUBB4A
Gene4718	TUBB6
Gene4719	TUBD1
Gene4720	TUBG1
Gene4721	TUFM
Gene4722	TUSC2
Gene4723	TWIST1
Gene4724	TWIST2
Gene4725	TWSG1
Gene4726	TXK
Gene4727	TXNDC16
Gene4728	TXNDC9
Gene4729	TXNRD1
Gene4730	TYK2
Gene4731	TYMP
Gene4732	TYMS
Gene4733	TYRO3
Gene4734	U2AF1
Gene4735	U2AF2
Gene4736	UBA1
Gene4737	UBAP2
Gene4738	UBAP2L
Gene4739	UBASH3A
Gene4740	UBASH3B
Gene4741	UBD
Gene4742	UBE2C
Gene4743	UBE2D1
Gene4744	UBE2D2
Gene4745	UBE2D3
Gene4746	UBE2I
Gene4747	UBE2L3
Gene4748	UBE2T
Gene4749	UBE3A
Gene4750	UBE4B
Gene4751	UBR3
Gene4752	UBR5
Gene4753	UBTF
Gene4754	UCA1
Gene4755	UCHL1
Gene4756	UCN
Gene4757	UCP2
Gene4758	UEVLD
Gene4759	UFC1
Gene4760	UGDH
Gene4761	UGT1A1
Gene4762	UGT1A4
Gene4763	UGT1A9
Gene4764	UGT2B17
Gene4765	UGT2B7
Gene4766	UHRF1
Gene4767	ULBP2
Gene4768	ULK1
Gene4769	ULK2
Gene4770	UMOD
Gene4771	UMPS
Gene4772	UNC119
Gene4773	UNC13A
Gene4774	UNC45A
Gene4775	UNC5A
Gene4776	UNG
Gene4777	UPF1
Gene4778	UPK1A
Gene4779	UPK2
Gene4780	UPK3A
Gene4781	UPK3B
Gene4782	UQCC1
Gene4783	UQCC3
Gene4784	URB1
Gene4785	URGCP
Gene4786	USF1
Gene4787	USP10
Gene4788	USP11
Gene4789	USP27X
Gene4790	USP29
Gene4791	USP32
Gene4792	USP36
Gene4793	USP38
Gene4794	USP5
Gene4795	USP53
Gene4796	USP6
Gene4797	USP7
Gene4798	USP9Y
Gene4799	UTP23
Gene4800	UTRN
Gene4801	UTS2
Gene4802	VAMP3
Gene4803	VAMP5
Gene4804	VAPB
Gene4805	VASP
Gene4806	VAV1
Gene4807	VAV3
Gene4808	VAX1
Gene4809	VCAM1
Gene4810	VCL
Gene4811	VDAC1
Gene4812	VDAC2
Gene4813	VDR
Gene4814	VEGFA
Gene4815	VEGFB
Gene4816	VEGFC
Gene4817	VEGFD
Gene4818	VGF
Gene4819	VGLL3
Gene4820	VHL
Gene4821	VIP
Gene4822	VIPR1
Gene4823	VIPR2
Gene4824	VLDLR
Gene4825	VPS13A
Gene4826	VPS13B
Gene4827	VPS35
Gene4828	VPS37B
Gene4829	VPS4A
Gene4830	VPS50
Gene4831	VSIG4
Gene4832	VSIR
Gene4833	VSNL1
Gene4834	VSTM1
Gene4835	VSTM2B
Gene4836	VSTM2L
Gene4837	VSX2
Gene4838	VTCN1
Gene4839	VWA8
Gene4840	WAPL
Gene4841	WARS
Gene4842	WAS
Gene4843	WASHC2A
Gene4844	WASHC3
Gene4845	WASHC4
Gene4846	WASL
Gene4847	WBP2
Gene4848	WDFY3
Gene4849	WDFY4
Gene4850	WDHD1
Gene4851	WDR12
Gene4852	WDR26
Gene4853	WDR37
Gene4854	WDR5
Gene4855	WDR55
Gene4856	WDR72
Gene4857	WDR74
Gene4858	WDR77
Gene4859	WDR81
Gene4860	WDR90
Gene4861	WEE1
Gene4862	WEE2
Gene4863	WFDC1
Gene4864	WFS1
Gene4865	WNT1
Gene4866	WNT2
Gene4867	WNT3
Gene4868	WNT3A
Gene4869	WNT4
Gene4870	WNT5A
Gene4871	WNT5B
Gene4872	WRAP73
Gene4873	WRN
Gene4874	WT1
Gene4875	WWC1
Gene4876	WWOX
Gene4877	WWP1
Gene4878	WWP2
Gene4879	WWTR1
Gene4880	XBP1
Gene4881	XCL2
Gene4882	XCR1
Gene4883	XDH
Gene4884	XIAP
Gene4885	XIRP1
Gene4886	XPA
Gene4887	XPC
Gene4888	XPNPEP1
Gene4889	XPNPEP3
Gene4890	XPO1
Gene4891	XPO5
Gene4892	XPO6
Gene4893	XPO7
Gene4894	XPR1
Gene4895	XRCC1
Gene4896	XRCC2
Gene4897	XRCC3
Gene4898	XRCC4
Gene4899	XRCC5
Gene4900	XRCC6
Gene4901	YAP1
Gene4902	YES1
Gene4903	YIF1B
Gene4904	YIPF1
Gene4905	YIPF5
Gene4906	YJEFN3
Gene4907	YLPM1
Gene4908	YTHDC2
Gene4909	YTHDF1
Gene4910	YTHDF3
Gene4911	YWHAQ
Gene4912	YWHAZ
Gene4913	YY1
Gene4914	YY1AP1
Gene4915	ZAN
Gene4916	ZAP70
Gene4917	ZBED9
Gene4918	ZBP1
Gene4919	ZBTB1
Gene4920	ZBTB10
Gene4921	ZBTB16
Gene4922	ZBTB21
Gene4923	ZBTB25
Gene4924	ZBTB3
Gene4925	ZBTB33
Gene4926	ZBTB4
Gene4927	ZBTB40
Gene4928	ZBTB48
Gene4929	ZBTB49
Gene4930	ZC2HC1A
Gene4931	ZC3H12A
Gene4932	ZC3H12D
Gene4933	ZC3H18
Gene4934	ZC3H7A
Gene4935	ZC3HAV1L
Gene4936	ZC4H2
Gene4937	ZCCHC10
Gene4938	ZCCHC17
Gene4939	ZCCHC2
Gene4940	ZCCHC3
Gene4941	ZCCHC8
Gene4942	ZDHHC17
Gene4943	ZDHHC22
Gene4944	ZEB1
Gene4945	ZEB2
Gene4946	ZER1
Gene4947	ZFAND5
Gene4948	ZFAT
Gene4949	ZFHX3
Gene4950	ZFHX4
Gene4951	ZFP57
Gene4952	ZFPL1
Gene4953	ZFX
Gene4954	ZFYVE1
Gene4955	ZFYVE21
Gene4956	ZFYVE26
Gene4957	ZGRF1
Gene4958	ZHX3
Gene4959	ZIC2
Gene4960	ZIC4
Gene4961	ZMIZ1
Gene4962	ZMIZ2
Gene4963	ZMPSTE24
Gene4964	ZMYM1
Gene4965	ZMYM3
Gene4966	ZMYND10
Gene4967	ZMYND19
Gene4968	ZNF106
Gene4969	ZNF142
Gene4970	ZNF165
Gene4971	ZNF177
Gene4972	ZNF232
Gene4973	ZNF280C
Gene4974	ZNF281
Gene4975	ZNF296
Gene4976	ZNF326
Gene4977	ZNF341
Gene4978	ZNF346
Gene4979	ZNF395
Gene4980	ZNF408
Gene4981	ZNF410
Gene4982	ZNF449
Gene4983	ZNF451
Gene4984	ZNF469
Gene4985	ZNF512
Gene4986	ZNF592
Gene4987	ZNF608
Gene4988	ZNF639
Gene4989	ZNF683
Gene4990	ZNF687
Gene4991	ZNF76
Gene4992	ZNF768
Gene4993	ZNF8
Gene4994	ZNF804A
Gene4995	ZNF827
Gene4996	ZNF829
Gene4997	ZPR1
Gene4998	ZSCAN1
Gene4999	ZSCAN12
Gene5000	ZSCAN16
Gene5001	ZSCAN20
Gene5002	ZSCAN26
Gene5003	ZSWIM6
Gene5004	ZUP1
Gene5005	ZYG11B
Gene5006	ZYX
Gene5007	NegControlProbe_00013
Gene5008	NegControlProbe_00016
Gene5009	NegControlProbe_00074
Gene5010	NegControlProbe_00012
Gene5011	NegControlProbe_00051
Gene5012	NegControlProbe_00054
Gene5013	NegControlProbe_00009
Gene5014	NegControlProbe_00017
Gene5015	NegControlProbe_00025
Gene5016	NegControlProbe_00057
Gene5017	NegControlProbe_00059
Gene5018	NegControlProbe_00060
Gene5019	NegControlProbe_00039
Gene5020	NegControlProbe_00024
Gene5021	NegControlProbe_00040
Gene5022	NegControlProbe_00053
Gene5023	NegControlProbe_00046
Gene5024	NegControlProbe_00028
Gene5025	NegControlProbe_00044
Gene5026	NegControlProbe_00062
Gene5027	NegControlProbe_00035
Gene5028	NegControlProbe_00041
Gene5029	NegControlProbe_00073
Gene5030	NegControlProbe_00002
Gene5031	NegControlProbe_00034
Gene5032	NegControlProbe_00003
Gene5033	NegControlProbe_00014
Gene5034	NegControlProbe_00042
Gene5035	NegControlProbe_00069
Gene5036	NegControlProbe_00004
Gene5037	NegControlProbe_00058
Gene5038	NegControlProbe_00067
Gene5039	NegControlProbe_00033
Gene5040	NegControlProbe_00019
Gene5041	NegControlProbe_00043
Gene5042	NegControlProbe_00022
Gene5043	NegControlProbe_00071
Gene5044	NegControlProbe_00048
Gene5045	NegControlProbe_00061
Gene5046	NegControlProbe_00031
Gene5047	Intergenic_Region_28000
Gene5048	Intergenic_Region_6000
Gene5049	Intergenic_Region_4000
Gene5050	Intergenic_Region_17000
Gene5051	Intergenic_Region_10000
Gene5052	Intergenic_Region_16000
Gene5053	Intergenic_Region_7000
Gene5054	Intergenic_Region_24000
Gene5055	Intergenic_Region_18000
Gene5056	Intergenic_Region_9000
Gene5057	Intergenic_Region_29000
Gene5058	Intergenic_Region_30000
Gene5059	Intergenic_Region_26000
Gene5060	Intergenic_Region_25000
Gene5061	Intergenic_Region_14000
Gene5062	Intergenic_Region_23000
Gene5063	Intergenic_Region_22000
Gene5064	Intergenic_Region_11000
Gene5065	Intergenic_Region_27000
Gene5066	Intergenic_Region_21000
Gene5067	Intergenic_Region_8000
Gene5068	NegControlCodeword_18650
Gene5069	NegControlCodeword_18651
Gene5070	NegControlCodeword_18652
Gene5071	NegControlCodeword_18653
Gene5072	NegControlCodeword_18654
Gene5073	NegControlCodeword_18655
Gene5074	NegControlCodeword_18656
Gene5075	NegControlCodeword_18657
Gene5076	NegControlCodeword_18658
Gene5077	NegControlCodeword_18659
Gene5078	NegControlCodeword_18660
Gene5079	NegControlCodeword_18661
Gene5080	NegControlCodeword_18662
Gene5081	NegControlCodeword_18663
Gene5082	NegControlCodeword_18664
Gene5083	NegControlCodeword_18665
Gene5084	NegControlCodeword_18666
Gene5085	NegControlCodeword_18667
Gene5086	NegControlCodeword_18668
Gene5087	NegControlCodeword_18669
Gene5088	NegControlCodeword_18670
Gene5089	NegControlCodeword_18671
Gene5090	NegControlCodeword_18672
Gene5091	NegControlCodeword_18673
Gene5092	NegControlCodeword_18674
Gene5093	NegControlCodeword_18675
Gene5094	NegControlCodeword_18676
Gene5095	NegControlCodeword_18677
Gene5096	NegControlCodeword_18678
Gene5097	NegControlCodeword_18679
Gene5098	NegControlCodeword_18680
Gene5099	NegControlCodeword_18681
Gene5100	NegControlCodeword_18682
Gene5101	NegControlCodeword_18683
Gene5102	NegControlCodeword_18684
Gene5103	NegControlCodeword_18685
Gene5104	NegControlCodeword_18686
Gene5105	NegControlCodeword_18687
Gene5106	NegControlCodeword_18688
Gene5107	NegControlCodeword_18689
Gene5108	NegControlCodeword_18690
Gene5109	NegControlCodeword_18691
Gene5110	NegControlCodeword_18692
Gene5111	NegControlCodeword_18693
Gene5112	NegControlCodeword_18694
Gene5113	NegControlCodeword_18695
Gene5114	NegControlCodeword_18696
Gene5115	NegControlCodeword_18697
Gene5116	NegControlCodeword_18698
Gene5117	NegControlCodeword_18699
Gene5118	NegControlCodeword_18700
Gene5119	NegControlCodeword_18701
Gene5120	NegControlCodeword_18702
Gene5121	NegControlCodeword_18703
Gene5122	NegControlCodeword_18704
Gene5123	NegControlCodeword_18705
Gene5124	NegControlCodeword_18706
Gene5125	NegControlCodeword_18707
Gene5126	NegControlCodeword_18708
Gene5127	NegControlCodeword_18709
Gene5128	NegControlCodeword_18710
Gene5129	NegControlCodeword_18711
Gene5130	NegControlCodeword_18712
Gene5131	NegControlCodeword_18713
Gene5132	NegControlCodeword_18714
Gene5133	NegControlCodeword_18715
Gene5134	NegControlCodeword_18716
Gene5135	NegControlCodeword_18717
Gene5136	NegControlCodeword_18718
Gene5137	NegControlCodeword_18719
Gene5138	NegControlCodeword_18720
Gene5139	NegControlCodeword_18721
Gene5140	NegControlCodeword_18722
Gene5141	NegControlCodeword_18723
Gene5142	NegControlCodeword_18724
Gene5143	NegControlCodeword_18725
Gene5144	NegControlCodeword_18726
Gene5145	NegControlCodeword_18727
Gene5146	NegControlCodeword_18728
Gene5147	NegControlCodeword_18729
Gene5148	NegControlCodeword_18730
Gene5149	NegControlCodeword_18731
Gene5150	NegControlCodeword_18732
Gene5151	NegControlCodeword_18733
Gene5152	NegControlCodeword_18734
Gene5153	NegControlCodeword_18735
Gene5154	NegControlCodeword_18736
Gene5155	NegControlCodeword_18737
Gene5156	NegControlCodeword_18738
Gene5157	NegControlCodeword_18739
Gene5158	NegControlCodeword_18740
Gene5159	NegControlCodeword_18741
Gene5160	NegControlCodeword_18742
Gene5161	NegControlCodeword_18743
Gene5162	NegControlCodeword_18744
Gene5163	NegControlCodeword_18745
Gene5164	NegControlCodeword_18746
Gene5165	NegControlCodeword_18747
Gene5166	NegControlCodeword_18748
Gene5167	NegControlCodeword_18749
Gene5168	NegControlCodeword_18750
Gene5169	NegControlCodeword_18751
Gene5170	NegControlCodeword_18752
Gene5171	NegControlCodeword_18753
Gene5172	NegControlCodeword_18754
Gene5173	NegControlCodeword_18755
